"Session","Scenario","GC","Deployment","Variant","RequestedMode","ObservedMode","Invocation","Order","Seed","OperationsPerSecond","SteadyOperations","WallSeconds","ObjectScans","Ranges","Slots","NonNullSlots","ScanChecksum","ScanErrors","Gen0","Gen1","Gen2","ExpectedInduced","Induced","RequestedServerGC","ObservedServerGC","RequestedConcurrentGC","ObservedConcurrentGC","RequestedHeapCount","ObservedHeapCount","RequestedGCPath","ObservedGCPath","CollectorConfirmed","ReportValid","VerificationSuccess","CompletionMarker","CoreClrSha256","CoreClrFileVersion","HookSha256","HookLibrary","ProcessCount","Processor","LogicalCores","OS","WarmupSeconds","SteadyStateSeconds","RequestedDynamicAdaptationMode","ObservedDynamicAdaptationMode","ScanWindow"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","linked","callback","1","1","0","0","20260825","633925.8148634675","1904640","4.6177805","134949","136583","286387","277538","1615801229239680","0","93","2","2","2","2","false","false","true","true","1","1","","","True","True","True","pointer-chasing:hops=141033472","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","287","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","linked","visitor","2","2","0","1","20260825","636376.9862411396","1912832","4.3610149","134949","136583","286387","277538","2900106153681756","0","94","3","2","2","2","false","false","true","true","1","1","","","True","True","True","pointer-chasing:hops=142344192","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","284","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","linked","cursor","3","3","0","2","20260825","639079.9386530846","1921024","4.3517318","134949","136583","286387","277538","1998113082384730","0","93","2","2","2","2","false","false","true","true","1","1","","","True","True","True","pointer-chasing:hops=142606336","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","284","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","linked","visitor","2","2","1","0","20260826","636129.7989034726","1912832","4.3400169","134949","136583","286387","277538","3061982461608610","0","94","2","2","2","2","false","false","true","true","1","1","","","True","True","True","pointer-chasing:hops=142344192","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","286","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","linked","cursor","3","3","1","1","20260826","634611.8764821863","1904640","4.3415012","134949","136583","286387","277538","1401233135166593","0","93","2","2","2","2","false","false","true","true","1","1","","","True","True","True","pointer-chasing:hops=141557760","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","linked","callback","1","1","1","2","20260826","643489.323412438","1933312","4.3340702","134949","136583","286387","277538","2311430421988798","0","94","2","2","2","2","false","false","true","true","1","1","","","True","True","True","pointer-chasing:hops=143654912","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","linked","cursor","3","3","2","0","20260827","640899.9445431387","1925120","4.347245","134949","136583","286387","277538","2906961288047907","0","94","2","2","2","2","false","false","true","true","1","1","","","True","True","True","pointer-chasing:hops=143392768","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","linked","callback","1","1","2","1","20260827","640994.6711524396","1925120","4.3313207","134949","136583","286387","277538","2117014330361250","0","94","2","2","2","2","false","false","true","true","1","1","","","True","True","True","pointer-chasing:hops=143392768","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","linked","visitor","2","2","2","2","20260827","639942.819608136","1921024","4.3365453","134949","136583","286387","277538","2570213423400833","0","94","2","2","2","2","false","false","true","true","1","1","","","True","True","True","pointer-chasing:hops=143130624","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","linked","callback","1","1","3","0","20260828","642311.2037894848","1929216","4.3668371","134949","136583","286387","277538","5054040000652839","0","94","2","2","2","2","false","false","true","true","1","1","","","True","True","True","pointer-chasing:hops=143392768","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","linked","visitor","2","2","3","1","20260828","641020.1981364823","1925120","4.4577665","134949","136583","286387","277538","3531336086658968","0","94","2","2","2","2","false","false","true","true","1","1","","","True","True","True","pointer-chasing:hops=143392768","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","linked","cursor","3","3","3","2","20260828","641092.5427502148","1925120","4.41893","134949","136583","286387","277538","2358152701480252","0","94","2","2","2","2","false","false","true","true","1","1","","","True","True","True","pointer-chasing:hops=143130624","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","linked","visitor","2","2","4","0","20260829","645390.0257971728","1937408","4.5052112","134949","136583","286387","277538","1938434120024703","0","94","2","2","2","2","false","false","true","true","1","1","","","True","True","True","pointer-chasing:hops=143917056","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","284","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","linked","cursor","3","3","4","1","20260829","632420.6632420131","1900544","4.4560608","134949","136583","286387","277538","2268468346975251","0","93","2","2","2","2","false","false","true","true","1","1","","","True","True","True","pointer-chasing:hops=141819904","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","284","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","linked","callback","1","1","4","2","20260829","639378.195332491","1921024","4.4844953","134949","136583","286387","277538","5108932636772807","0","93","2","2","2","2","false","false","true","true","1","1","","","True","True","True","pointer-chasing:hops=142868480","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","286","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","standalone","callback","1","1","0","0","20260835","647653.2589082449","1945600","4.4629412","134951","136585","286403","277558","1953090896865406","0","95","2","2","2","2","false","false","true","true","1","1","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","True","True","True","pointer-chasing:hops=145227776","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","c054b44a49790b20abf54f6456455ca20f5e2d9fa55c925b3c183a8437370b91","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","286","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","standalone","visitor","2","2","0","1","20260835","646636.8094156254","1941504","4.4743421","134955","136589","286425","277575","2257692743834829","0","95","2","2","2","2","false","false","true","true","1","1","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","True","True","True","pointer-chasing:hops=144703488","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","c054b44a49790b20abf54f6456455ca20f5e2d9fa55c925b3c183a8437370b91","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","286","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","standalone","cursor","3","3","0","2","20260835","652062.7994377551","1957888","4.41482","134951","136585","286403","277558","2347961354565731","0","96","2","2","2","2","false","false","true","true","1","1","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","True","True","True","pointer-chasing:hops=145227776","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","c054b44a49790b20abf54f6456455ca20f5e2d9fa55c925b3c183a8437370b91","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","standalone","visitor","2","2","1","0","20260836","647794.7393646678","1945600","4.3446014","134951","136585","286403","277558","2790497204208804","0","95","2","2","2","2","false","false","true","true","1","1","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","True","True","True","pointer-chasing:hops=144441344","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","c054b44a49790b20abf54f6456455ca20f5e2d9fa55c925b3c183a8437370b91","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","standalone","cursor","3","3","1","1","20260836","644082.8516012403","1933312","4.3311024","134951","136585","286403","277558","2473884059140356","0","94","2","2","2","2","false","false","true","true","1","1","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","True","True","True","pointer-chasing:hops=143917056","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","c054b44a49790b20abf54f6456455ca20f5e2d9fa55c925b3c183a8437370b91","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","standalone","callback","1","1","1","2","20260836","645088.6395544985","1937408","4.3447802","134951","136585","286403","277558","1428378503166248","0","95","2","2","2","2","false","false","true","true","1","1","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","True","True","True","pointer-chasing:hops=144179200","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","c054b44a49790b20abf54f6456455ca20f5e2d9fa55c925b3c183a8437370b91","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","standalone","cursor","3","3","2","0","20260837","650883.9054953209","1953792","4.3265478","134951","136585","286403","277558","2534237422651831","0","96","2","2","2","2","false","false","true","true","1","1","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","True","True","True","pointer-chasing:hops=145227776","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","c054b44a49790b20abf54f6456455ca20f5e2d9fa55c925b3c183a8437370b91","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","standalone","callback","1","1","2","1","20260837","640160.7226547817","1921024","4.3428565","134951","136585","286403","277558","2866773577840744","0","93","2","2","2","2","false","false","true","true","1","1","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","True","True","True","pointer-chasing:hops=143130624","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","c054b44a49790b20abf54f6456455ca20f5e2d9fa55c925b3c183a8437370b91","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","standalone","visitor","2","2","2","2","20260837","649289.9140862166","1949696","4.335354","134951","136585","286403","277558","1850918112562771","0","96","2","2","2","2","false","false","true","true","1","1","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","True","True","True","pointer-chasing:hops=144703488","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","c054b44a49790b20abf54f6456455ca20f5e2d9fa55c925b3c183a8437370b91","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","standalone","callback","1","1","3","0","20260838","645488.249340413","1937408","4.3424228","134951","136585","286403","277558","3301614295532411","0","95","2","2","2","2","false","false","true","true","1","1","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","True","True","True","pointer-chasing:hops=144179200","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","c054b44a49790b20abf54f6456455ca20f5e2d9fa55c925b3c183a8437370b91","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","standalone","visitor","2","2","3","1","20260838","641617.7598324126","1925120","4.3314053","134951","136585","286403","277558","1884818481287567","0","94","2","2","2","2","false","false","true","true","1","1","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","True","True","True","pointer-chasing:hops=143130624","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","c054b44a49790b20abf54f6456455ca20f5e2d9fa55c925b3c183a8437370b91","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","standalone","cursor","3","3","3","2","20260838","647993.1878117464","1945600","4.3483821","134951","136585","286403","277558","2718901361749008","0","95","2","2","2","2","false","false","true","true","1","1","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","True","True","True","pointer-chasing:hops=144441344","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","c054b44a49790b20abf54f6456455ca20f5e2d9fa55c925b3c183a8437370b91","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","standalone","visitor","2","2","4","0","20260839","648504.9646471435","1949696","4.3382589","134951","136585","286403","277558","3235765629342380","0","95","2","2","2","2","false","false","true","true","1","1","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","True","True","True","pointer-chasing:hops=145489920","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","c054b44a49790b20abf54f6456455ca20f5e2d9fa55c925b3c183a8437370b91","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","standalone","cursor","3","3","4","1","20260839","652075.5690242656","1957888","4.3289926","134951","136585","286403","277558","2119176615542612","0","96","2","2","2","2","false","false","true","true","1","1","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","True","True","True","pointer-chasing:hops=145489920","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","c054b44a49790b20abf54f6456455ca20f5e2d9fa55c925b3c183a8437370b91","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","wks","standalone","callback","1","1","4","2","20260839","648840.2352189618","1949696","4.3439807","134951","136585","286403","277558","2859934240082478","0","96","2","2","2","2","false","false","true","true","1","1","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","True","True","True","pointer-chasing:hops=144965632","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","c054b44a49790b20abf54f6456455ca20f5e2d9fa55c925b3c183a8437370b91","artifacts\bin\coreclr\windows.x64.Release\clrgc.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","","1","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","srv","linked","callback","1","1","0","0","20260925","624901.6912273432","1875968","4.380725","135096","136732","353226","343653","1950155899100250","0","9","2","2","2","2","true","true","true","true","8","8","","","True","True","True","pointer-chasing:hops=136839168","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","0","0","post-reset-through-telemetry-end"
"20260825T232104Z-ccde4827d8584965888a0807184926dd","pointer-chasing","srv","linked","visitor","2","2","0","1","20260925","627551.5013161142","1884160","4.3685694","135070","136908","288887","278347","2983566364611129","0","9","2","2","2","2","true","true","true","true","8","8","","","True","True","True","pointer-chasing:hops=137363456","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","42,42,42,42424 @Commit: cd45d1cb3f2a6bf3a183840eb59b58e0bc97e068","9a3efb985ff03c86d05a6554ffd5cba41fadeae9dadf9b1561e5f90e7c337918","artifacts\tests\coreclr\windows.x64.Release\Tests\Core_Root\coreclr.dll","285","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","16","Microsoft Windows 10.0.26200","0.5","3","0","0","post-reset-through-telemetry-end"
